trans_id,trans_dt,cust_id,prod_id,item_qty,item_price,seg_name,update_at,active_flag,prod_name,brand,category
446,2016-01-02 12:57:00,8053164,225235739,1,1.99,LAPSED,2014-01-01 00:00:00,N,Product 225235739,A,Men
446,2016-01-02 12:57:00,8053164,225235739,1,1.99,LAPSED,2014-07-01 00:00:00,N,Product 225235739,A,Men
446,2016-01-02 12:57:00,8053164,225235739,1,1.99,ONE-OFFS,2016-02-01 00:00:00,Y,Product 225235739,A,Men
451,2016-01-02 15:26:00,3621352,243496387,1,6.49,INFREQUENT,2014-01-01 00:00:00,N,Product 243496387,M,Make up
451,2016-01-02 15:26:00,3621352,243496387,1,6.49,INFREQUENT,2014-06-01 00:00:00,N,Product 243496387,M,Make up
451,2016-01-02 15:26:00,3621352,243496387,1,6.49,INFREQUENT,2015-01-01 00:00:00,N,Product 243496387,M,Make up
451,2016-01-02 15:26:00,3621352,243496387,1,6.49,INFREQUENT,2015-06-01 00:00:00,N,Product 243496387,M,Make up
451,2016-01-02 15:26:00,3621352,243496387,1,6.49,INFREQUENT,2016-02-01 00:00:00,Y,Product 243496387,M,Make up
451,2016-01-02 15:26:00,3621352,243496387,1,6.49,LOYAL,2015-03-01 00:00:00,N,Product 243496387,M,Make up
451,2016-01-02 15:26:00,3621352,243496387,1,6.49,LOYAL,2016-01-01 00:00:00,N,Product 243496387,M,Make up
452,2016-01-02 16:43:00,9140985,54797121,1,7.99,GONE AWAY,2015-11-01 00:00:00,N,Product 54797121,M,Women
452,2016-01-02 16:43:00,9140985,54797121,1,7.99,INACTIVE,2015-06-01 00:00:00,N,Product 54797121,M,Women
452,2016-01-02 16:43:00,9140985,54797121,1,7.99,INACTIVE,2016-01-01 00:00:00,N,Product 54797121,M,Women
452,2016-01-02 16:43:00,9140985,54797121,1,7.99,ONE-OFFS,2016-02-01 00:00:00,Y,Product 54797121,M,Women
452,2016-01-02 16:43:00,9140985,243496374,1,58.79,GONE AWAY,2015-11-01 00:00:00,N,Product 243496374,K,Men
452,2016-01-02 16:43:00,9140985,243496374,1,58.79,INACTIVE,2015-06-01 00:00:00,N,Product 243496374,K,Men
452,2016-01-02 16:43:00,9140985,243496374,1,58.79,INACTIVE,2016-01-01 00:00:00,N,Product 243496374,K,Men
452,2016-01-02 16:43:00,9140985,243496374,1,58.79,ONE-OFFS,2016-02-01 00:00:00,Y,Product 243496374,K,Men
454,2016-01-02 16:50:00,20356677,228912,1,25.99,NEW,2015-10-01 00:00:00,N,Product 228912,S,Make up
454,2016-01-02 16:50:00,20356677,228912,1,25.99,VIP,2016-03-01 00:00:00,Y,Product 228912,S,Make up
454,2016-01-02 16:50:00,20356677,388065,1,4.9,NEW,2015-10-01 00:00:00,N,Product 388065,M,Make up
454,2016-01-02 16:50:00,20356677,388065,1,4.9,VIP,2016-03-01 00:00:00,Y,Product 388065,M,Make up
456,2016-01-02 10:38:00,20403372,222794,1,32.99,INFREQUENT,2016-03-01 00:00:00,Y,Product 222794,C,Make up
456,2016-01-02 10:38:00,20403372,222794,1,32.99,NEW,2015-10-01 00:00:00,N,Product 222794,C,Make up
457,2016-01-02 10:49:00,3470884,244848,1,38.99,INACTIVE,2015-08-01 00:00:00,N,Product 244848,B,Men
457,2016-01-02 10:49:00,3470884,244848,1,38.99,INFREQUENT,2016-02-01 00:00:00,Y,Product 244848,B,Men
457,2016-01-02 10:49:00,3470884,244848,1,38.99,LAPSED,2014-08-01 00:00:00,N,Product 244848,B,Men
457,2016-01-02 10:49:00,3470884,244848,1,38.99,LAPSED,2015-02-01 00:00:00,N,Product 244848,B,Men
457,2016-01-02 10:49:00,3470884,244848,1,38.99,ONE-OFFS,2014-01-01 00:00:00,N,Product 244848,B,Men
457,2016-01-02 10:49:00,3470884,244848,1,38.99,ONE-OFFS,2016-01-01 00:00:00,N,Product 244848,B,Men
459,2016-01-02 10:53:00,2930465,44399928,1,3.99,GONE AWAY,2015-11-01 00:00:00,N,Product 44399928,M,Women
459,2016-01-02 10:53:00,2930465,44399928,1,3.99,INACTIVE,2014-10-01 00:00:00,N,Product 44399928,M,Women
459,2016-01-02 10:53:00,2930465,44399928,1,3.99,INACTIVE,2016-01-01 00:00:00,N,Product 44399928,M,Women
459,2016-01-02 10:53:00,2930465,44399928,1,3.99,LAPSED,2014-01-01 00:00:00,N,Product 44399928,M,Women
459,2016-01-02 10:53:00,2930465,44399928,1,3.99,LAPSED,2014-04-01 00:00:00,N,Product 44399928,M,Women
459,2016-01-02 10:53:00,2930465,44399928,1,3.99,ONE-OFFS,2016-02-01 00:00:00,Y,Product 44399928,M,Women
459,2016-01-02 10:53:00,2930465,44399932,1,8.99,GONE AWAY,2015-11-01 00:00:00,N,Product 44399932,M,Women
459,2016-01-02 10:53:00,2930465,44399932,1,8.99,INACTIVE,2014-10-01 00:00:00,N,Product 44399932,M,Women
459,2016-01-02 10:53:00,2930465,44399932,1,8.99,INACTIVE,2016-01-01 00:00:00,N,Product 44399932,M,Women
459,2016-01-02 10:53:00,2930465,44399932,1,8.99,LAPSED,2014-01-01 00:00:00,N,Product 44399932,M,Women
459,2016-01-02 10:53:00,2930465,44399932,1,8.99,LAPSED,2014-04-01 00:00:00,N,Product 44399932,M,Women
459,2016-01-02 10:53:00,2930465,44399932,1,8.99,ONE-OFFS,2016-02-01 00:00:00,Y,Product 44399932,M,Women
459,2016-01-02 10:53:00,2930465,135686345,1,33.99,GONE AWAY,2015-11-01 00:00:00,N,Product 135686345,G,Make up
459,2016-01-02 10:53:00,2930465,135686345,1,33.99,INACTIVE,2014-10-01 00:00:00,N,Product 135686345,G,Make up
459,2016-01-02 10:53:00,2930465,135686345,1,33.99,INACTIVE,2016-01-01 00:00:00,N,Product 135686345,G,Make up
459,2016-01-02 10:53:00,2930465,135686345,1,33.99,LAPSED,2014-01-01 00:00:00,N,Product 135686345,G,Make up
459,2016-01-02 10:53:00,2930465,135686345,1,33.99,LAPSED,2014-04-01 00:00:00,N,Product 135686345,G,Make up
459,2016-01-02 10:53:00,2930465,135686345,1,33.99,ONE-OFFS,2016-02-01 00:00:00,Y,Product 135686345,G,Make up
461,2016-01-02 11:42:00,14320260,243885,1,22.99,INFREQUENT,2014-04-01 00:00:00,N,Product 243885,S,Make up
461,2016-01-02 11:42:00,14320260,243885,1,22.99,INFREQUENT,2014-12-01 00:00:00,N,Product 243885,S,Make up
461,2016-01-02 11:42:00,14320260,243885,1,22.99,INFREQUENT,2015-10-01 00:00:00,N,Product 243885,S,Make up
461,2016-01-02 11:42:00,14320260,243885,1,22.99,INFREQUENT,2016-04-01 00:00:00,Y,Product 243885,S,Make up
461,2016-01-02 11:42:00,14320260,243885,1,22.99,LOYAL,2014-01-01 00:00:00,N,Product 243885,S,Make up
461,2016-01-02 11:42:00,14320260,243885,1,22.99,LOYAL,2014-11-01 00:00:00,N,Product 243885,S,Make up
461,2016-01-02 11:42:00,14320260,243885,1,22.99,LOYAL,2015-03-01 00:00:00,N,Product 243885,S,Make up
461,2016-01-02 11:42:00,14320260,243885,1,22.99,LOYAL,2015-04-01 00:00:00,N,Product 243885,S,Make up
461,2016-01-02 11:42:00,14320260,243885,1,22.99,LOYAL,2015-11-01 00:00:00,N,Product 243885,S,Make up
461,2016-01-02 11:42:00,14320260,243885,1,22.99,LOYAL,2016-02-01 00:00:00,N,Product 243885,S,Make up
461,2016-01-02 11:42:00,14320260,243885,1,22.99,LOYAL,2016-03-01 00:00:00,Y,Product 243885,S,Make up
462,2016-01-02 11:58:00,21232526,260711,1,126.95,NEW,2016-02-01 00:00:00,Y,Product 260711,Y,Women
463,2016-01-02 12:06:00,8032406,253558,1,53.99,INACTIVE,2014-01-01 00:00:00,N,Product 253558,G,Make up
463,2016-01-02 12:06:00,8032406,253558,1,53.99,INFREQUENT,2014-04-01 00:00:00,N,Product 253558,G,Make up
463,2016-01-02 12:06:00,8032406,253558,1,53.99,INFREQUENT,2015-07-01 00:00:00,N,Product 253558,G,Make up
463,2016-01-02 12:06:00,8032406,253558,1,53.99,INFREQUENT,2016-01-01 00:00:00,Y,Product 253558,G,Make up
463,2016-01-02 12:06:00,8032406,253558,1,53.99,INFREQUENT,2016-04-01 00:00:00,Y,Product 253558,G,Make up
463,2016-01-02 12:06:00,8032406,253558,1,53.99,ONE-OFFS,2014-03-01 00:00:00,N,Product 253558,G,Make up
465,2016-01-02 12:09:00,1735456,231837,1,43.99,GONE AWAY,2015-11-01 00:00:00,N,Product 231837,S,Women
465,2016-01-02 12:09:00,1735456,231837,1,43.99,INACTIVE,2014-07-01 00:00:00,N,Product 231837,S,Women
465,2016-01-02 12:09:00,1735456,231837,1,43.99,INACTIVE,2016-01-01 00:00:00,N,Product 231837,S,Women
465,2016-01-02 12:09:00,1735456,231837,1,43.99,LAPSED,2014-01-01 00:00:00,N,Product 231837,S,Women
465,2016-01-02 12:09:00,1735456,231837,1,43.99,ONE-OFFS,2016-02-01 00:00:00,Y,Product 231837,S,Women
465,2016-01-02 12:09:00,1735456,504038,1,18.19,GONE AWAY,2015-11-01 00:00:00,N,Product 504038,C,Accessoires
465,2016-01-02 12:09:00,1735456,504038,1,18.19,INACTIVE,2014-07-01 00:00:00,N,Product 504038,C,Accessoires
465,2016-01-02 12:09:00,1735456,504038,1,18.19,INACTIVE,2016-01-01 00:00:00,N,Product 504038,C,Accessoires
465,2016-01-02 12:09:00,1735456,504038,1,18.19,LAPSED,2014-01-01 00:00:00,N,Product 504038,C,Accessoires
465,2016-01-02 12:09:00,1735456,504038,1,18.19,ONE-OFFS,2016-02-01 00:00:00,Y,Product 504038,C,Accessoires
465,2016-01-02 12:09:00,1735456,264612050,2,1.99,GONE AWAY,2015-11-01 00:00:00,N,Product 264612050,A,Women
465,2016-01-02 12:09:00,1735456,264612050,2,1.99,INACTIVE,2014-07-01 00:00:00,N,Product 264612050,A,Women
465,2016-01-02 12:09:00,1735456,264612050,2,1.99,INACTIVE,2016-01-01 00:00:00,N,Product 264612050,A,Women
465,2016-01-02 12:09:00,1735456,264612050,2,1.99,LAPSED,2014-01-01 00:00:00,N,Product 264612050,A,Women
465,2016-01-02 12:09:00,1735456,264612050,2,1.99,ONE-OFFS,2016-02-01 00:00:00,Y,Product 264612050,A,Women
467,2016-01-02 12:26:00,12545938,261821,1,19.99,INFREQUENT,2014-07-01 00:00:00,N,Product 261821,B,Women
467,2016-01-02 12:26:00,12545938,261821,1,19.99,INFREQUENT,2016-01-01 00:00:00,N,Product 261821,B,Women
467,2016-01-02 12:26:00,12545938,261821,1,19.99,INFREQUENT,2016-02-01 00:00:00,Y,Product 261821,B,Women
467,2016-01-02 12:26:00,12545938,261821,1,19.99,LAPSED,2015-07-01 00:00:00,N,Product 261821,B,Women
467,2016-01-02 12:26:00,12545938,261821,1,19.99,ONE-OFFS,2014-01-01 00:00:00,N,Product 261821,B,Women
467,2016-01-02 12:26:00,12545938,261821,1,19.99,ONE-OFFS,2014-11-01 00:00:00,N,Product 261821,B,Women
467,2016-01-02 12:26:00,12545938,261821,1,19.99,ONE-OFFS,2015-12-01 00:00:00,N,Product 261821,B,Women
468,2016-01-02 12:27:00,1407447,225576,1,31.99,INFREQUENT,2014-01-01 00:00:00,N,Product 225576,C,Women
468,2016-01-02 12:27:00,1407447,225576,1,31.99,INFREQUENT,2016-01-01 00:00:00,N,Product 225576,C,Women
468,2016-01-02 12:27:00,1407447,225576,1,31.99,INFREQUENT,2016-03-01 00:00:00,Y,Product 225576,C,Women
468,2016-01-02 12:27:00,1407447,225576,1,31.99,LOYAL,2015-03-01 00:00:00,N,Product 225576,C,Women
468,2016-01-02 12:27:00,1407447,225576,1,31.99,LOYAL,2016-02-01 00:00:00,N,Product 225576,C,Women
469,2016-01-02 13:45:00,21233988,258205,1,68.99,NEW,2016-02-01 00:00:00,Y,Product 258205,C,Women
470,2016-01-02 14:10:00,21231345,238537,1,69.99,NEW,2016-02-01 00:00:00,Y,Product 238537,H,Men
471,2016-01-02 14:15:00,21230914,219113,1,33.99,NEW,2016-02-01 00:00:00,Y,Product 219113,C,Make up
471,2016-01-02 14:15:00,21230914,43113148,1,8.99,NEW,2016-02-01 00:00:00,Y,Product 43113148,B,Make up
474,2016-01-02 15:58:00,21230123,261896,1,39.49,NEW,2016-02-01 00:00:00,Y,Product 261896,S,Women
474,2016-01-02 15:58:00,21230123,370160,1,51.79,NEW,2016-02-01 00:00:00,Y,Product 370160,P,Women
474,2016-01-02 15:58:00,21230123,30317179,1,35.49,NEW,2016-02-01 00:00:00,Y,Product 30317179,C,Women
476,2016-01-02 16:00:00,21227740,179799393,1,38.99,NEW,2016-02-01 00:00:00,Y,Product 179799393,L,Women
476,2016-01-02 16:00:00,21227740,216412466,1,29.99,NEW,2016-02-01 00:00:00,Y,Product 216412466,C,Accessoires
478,2016-01-02 16:12:00,9616787,262930,1,19.99,INFREQUENT,2014-01-01 00:00:00,N,Product 262930,B,Men
478,2016-01-02 16:12:00,9616787,262930,1,19.99,INFREQUENT,2014-06-01 00:00:00,N,Product 262930,B,Men
478,2016-01-02 16:12:00,9616787,262930,1,19.99,INFREQUENT,2014-09-01 00:00:00,N,Product 262930,B,Men
478,2016-01-02 16:12:00,9616787,262930,1,19.99,LAPSED,2015-09-01 00:00:00,N,Product 262930,B,Men
478,2016-01-02 16:12:00,9616787,262930,1,19.99,ONE-OFFS,2014-05-01 00:00:00,N,Product 262930,B,Men
478,2016-01-02 16:12:00,9616787,262930,1,19.99,ONE-OFFS,2015-06-01 00:00:00,N,Product 262930,B,Men
478,2016-01-02 16:12:00,9616787,262930,1,19.99,ONE-OFFS,2016-02-01 00:00:00,Y,Product 262930,B,Men
479,2016-01-02 17:22:00,3345227,283272,1,42.99,INFREQUENT,2014-01-01 00:00:00,N,Product 283272,C,Make up
479,2016-01-02 17:22:00,3345227,283272,1,42.99,INFREQUENT,2015-03-01 00:00:00,N,Product 283272,C,Make up
479,2016-01-02 17:22:00,3345227,283272,1,42.99,INFREQUENT,2016-02-01 00:00:00,Y,Product 283272,C,Make up
479,2016-01-02 17:22:00,3345227,283272,1,42.99,LOYAL,2014-11-01 00:00:00,N,Product 283272,C,Make up
479,2016-01-02 17:22:00,3345227,283272,1,42.99,LOYAL,2015-01-01 00:00:00,N,Product 283272,C,Make up
479,2016-01-02 17:22:00,3345227,283272,1,42.99,ONE-OFFS,2015-11-01 00:00:00,N,Product 283272,C,Make up
480,2016-01-02 09:13:00,1289733,120232660,1,42.69,INFREQUENT,2014-01-01 00:00:00,N,Product 120232660,M,Women
480,2016-01-02 09:13:00,1289733,120232660,1,42.69,INFREQUENT,2014-04-01 00:00:00,N,Product 120232660,M,Women
480,2016-01-02 09:13:00,1289733,120232660,1,42.69,INFREQUENT,2014-12-01 00:00:00,N,Product 120232660,M,Women
480,2016-01-02 09:13:00,1289733,120232660,1,42.69,LAPSED,2015-08-01 00:00:00,N,Product 120232660,M,Women
480,2016-01-02 09:13:00,1289733,120232660,1,42.69,LOYAL,2014-08-01 00:00:00,N,Product 120232660,M,Women
480,2016-01-02 09:13:00,1289733,120232660,1,42.69,ONE-OFFS,2015-04-01 00:00:00,N,Product 120232660,M,Women
480,2016-01-02 09:13:00,1289733,120232660,1,42.69,ONE-OFFS,2016-02-01 00:00:00,Y,Product 120232660,M,Women
481,2016-01-02 09:58:00,8459201,459301,1,34.99,INFREQUENT,2014-06-01 00:00:00,N,Product 459301,S,Make up
481,2016-01-02 09:58:00,8459201,459301,1,34.99,INFREQUENT,2015-03-01 00:00:00,N,Product 459301,S,Make up
481,2016-01-02 09:58:00,8459201,459301,1,34.99,INFREQUENT,2015-05-01 00:00:00,N,Product 459301,S,Make up
481,2016-01-02 09:58:00,8459201,459301,1,34.99,INFREQUENT,2015-06-01 00:00:00,N,Product 459301,S,Make up
481,2016-01-02 09:58:00,8459201,459301,1,34.99,INFREQUENT,2015-07-01 00:00:00,Y,Product 459301,S,Make up
481,2016-01-02 09:58:00,8459201,459301,1,34.99,LOYAL,2014-07-01 00:00:00,N,Product 459301,S,Make up
481,2016-01-02 09:58:00,8459201,459301,1,34.99,ONE-OFFS,2014-01-01 00:00:00,N,Product 459301,S,Make up
482,2016-01-02 10:03:00,10933341,194030403,1,99.99,INACTIVE,2015-01-01 00:00:00,N,Product 194030403,P,Women
482,2016-01-02 10:03:00,10933341,194030403,1,99.99,INFREQUENT,2015-10-01 00:00:00,Y,Product 194030403,P,Women
482,2016-01-02 10:03:00,10933341,194030403,1,99.99,LAPSED,2014-01-01 00:00:00,N,Product 194030403,P,Women
482,2016-01-02 10:03:00,10933341,194030403,1,99.99,LAPSED,2014-07-01 00:00:00,N,Product 194030403,P,Women
482,2016-01-02 10:03:00,10933341,194030403,1,99.99,ONE-OFFS,2015-04-01 00:00:00,N,Product 194030403,P,Women
483,2016-01-02 10:20:00,11649083,216831,1,21.99,INFREQUENT,2014-10-01 00:00:00,N,Product 216831,C,Make up
483,2016-01-02 10:20:00,11649083,216831,1,21.99,INFREQUENT,2015-11-01 00:00:00,Y,Product 216831,C,Make up
483,2016-01-02 10:20:00,11649083,216831,1,21.99,LOYAL,2014-01-01 00:00:00,N,Product 216831,C,Make up
483,2016-01-02 10:20:00,11649083,216831,1,21.99,LOYAL,2014-06-01 00:00:00,N,Product 216831,C,Make up
483,2016-01-02 10:20:00,11649083,216831,1,21.99,ONE-OFFS,2015-01-01 00:00:00,N,Product 216831,C,Make up
483,2016-01-02 10:20:00,11649083,236135937,1,25.99,INFREQUENT,2014-10-01 00:00:00,N,Product 236135937,C,Make up
483,2016-01-02 10:20:00,11649083,236135937,1,25.99,INFREQUENT,2015-11-01 00:00:00,Y,Product 236135937,C,Make up
483,2016-01-02 10:20:00,11649083,236135937,1,25.99,LOYAL,2014-01-01 00:00:00,N,Product 236135937,C,Make up
483,2016-01-02 10:20:00,11649083,236135937,1,25.99,LOYAL,2014-06-01 00:00:00,N,Product 236135937,C,Make up
483,2016-01-02 10:20:00,11649083,236135937,1,25.99,ONE-OFFS,2015-01-01 00:00:00,N,Product 236135937,C,Make up
485,2016-01-02 10:38:00,561732,500416,1,66.99,GONE AWAY,2015-11-01 00:00:00,N,Product 500416,D,Women
485,2016-01-02 10:38:00,561732,500416,1,66.99,INACTIVE,2015-06-01 00:00:00,N,Product 500416,D,Women
485,2016-01-02 10:38:00,561732,500416,1,66.99,INACTIVE,2016-01-01 00:00:00,N,Product 500416,D,Women
485,2016-01-02 10:38:00,561732,500416,1,66.99,ONE-OFFS,2016-02-01 00:00:00,Y,Product 500416,D,Women
486,2016-01-02 10:39:00,3538090,281187,1,44.99,GONE AWAY,2015-11-01 00:00:00,N,Product 281187,D,Women
486,2016-01-02 10:39:00,3538090,281187,1,44.99,INACTIVE,2015-06-01 00:00:00,N,Product 281187,D,Women
486,2016-01-02 10:39:00,3538090,281187,1,44.99,INACTIVE,2016-01-01 00:00:00,N,Product 281187,D,Women
486,2016-01-02 10:39:00,3538090,281187,1,44.99,ONE-OFFS,2016-02-01 00:00:00,Y,Product 281187,D,Women
487,2016-01-02 10:49:00,5285065,233726,1,49.99,INFREQUENT,2014-03-01 00:00:00,N,Product 233726,B,Women
487,2016-01-02 10:49:00,5285065,233726,1,49.99,INFREQUENT,2015-01-01 00:00:00,N,Product 233726,B,Women
487,2016-01-02 10:49:00,5285065,233726,1,49.99,INFREQUENT,2015-06-01 00:00:00,N,Product 233726,B,Women
487,2016-01-02 10:49:00,5285065,233726,1,49.99,INFREQUENT,2016-02-01 00:00:00,Y,Product 233726,B,Women
487,2016-01-02 10:49:00,5285065,233726,1,49.99,NEW,2014-01-01 00:00:00,N,Product 233726,B,Women
487,2016-01-02 10:49:00,5285065,233726,1,49.99,ONE-OFFS,2014-10-01 00:00:00,N,Product 233726,B,Women
487,2016-01-02 10:49:00,5285065,233726,1,49.99,ONE-OFFS,2015-02-01 00:00:00,N,Product 233726,B,Women
487,2016-01-02 10:49:00,5285065,233726,1,49.99,ONE-OFFS,2016-01-01 00:00:00,N,Product 233726,B,Women
487,2016-01-02 10:49:00,5285065,233726,1,49.99,ONE-OFFS,2016-06-01 00:00:00,Y,Product 233726,B,Women
488,2016-01-02 10:55:00,1381555,95535869,1,71.99,INFREQUENT,2014-01-01 00:00:00,N,Product 95535869,D,Men
488,2016-01-02 10:55:00,1381555,95535869,1,71.99,INFREQUENT,2016-02-01 00:00:00,Y,Product 95535869,D,Men
488,2016-01-02 10:55:00,1381555,95535869,1,71.99,LAPSED,2015-01-01 00:00:00,N,Product 95535869,D,Men
488,2016-01-02 10:55:00,1381555,95535869,1,71.99,ONE-OFFS,2014-06-01 00:00:00,N,Product 95535869,D,Men
488,2016-01-02 10:55:00,1381555,95535869,1,71.99,ONE-OFFS,2015-04-01 00:00:00,N,Product 95535869,D,Men
488,2016-01-02 10:55:00,1381555,95535869,1,71.99,ONE-OFFS,2016-04-01 00:00:00,Y,Product 95535869,D,Men
489,2016-01-02 10:57:00,2857537,262262,1,34.29,GONE AWAY,2015-06-01 00:00:00,N,Product 262262,B,Women
489,2016-01-02 10:57:00,2857537,262262,1,34.29,ONE-OFFS,2016-02-01 00:00:00,Y,Product 262262,B,Women
490,2016-01-02 11:04:00,1589272,261821,1,19.99,INACTIVE,2014-08-01 00:00:00,N,Product 261821,B,Women
490,2016-01-02 11:04:00,1589272,261821,1,19.99,INFREQUENT,2016-02-01 00:00:00,Y,Product 261821,B,Women
490,2016-01-02 11:04:00,1589272,261821,1,19.99,LAPSED,2014-01-01 00:00:00,N,Product 261821,B,Women
490,2016-01-02 11:04:00,1589272,261821,1,19.99,LAPSED,2014-02-01 00:00:00,N,Product 261821,B,Women
490,2016-01-02 11:04:00,1589272,261821,1,19.99,ONE-OFFS,2015-07-01 00:00:00,N,Product 261821,B,Women
491,2016-01-02 11:09:00,13353060,258841,1,24.99,INFREQUENT,2016-02-01 00:00:00,Y,Product 258841,C,Make up
491,2016-01-02 11:09:00,13353060,258841,1,24.99,LAPSED,2014-02-01 00:00:00,N,Product 258841,C,Make up
491,2016-01-02 11:09:00,13353060,258841,1,24.99,LAPSED,2015-05-01 00:00:00,N,Product 258841,C,Make up
491,2016-01-02 11:09:00,13353060,258841,1,24.99,ONE-OFFS,2014-01-01 00:00:00,N,Product 258841,C,Make up
491,2016-01-02 11:09:00,13353060,258841,1,24.99,ONE-OFFS,2014-05-01 00:00:00,N,Product 258841,C,Make up
491,2016-01-02 11:09:00,13353060,258841,1,24.99,ONE-OFFS,2015-09-01 00:00:00,N,Product 258841,C,Make up
492,2016-01-02 11:14:00,21229354,226629,1,28.99,NEW,2016-02-01 00:00:00,Y,Product 226629,C,Make up
495,2016-01-02 12:24:00,500708,224010,1,28.99,INACTIVE,2014-01-01 00:00:00,N,Product 224010,C,Women
495,2016-01-02 12:24:00,500708,224010,1,28.99,INFREQUENT,2016-02-01 00:00:00,Y,Product 224010,C,Women
495,2016-01-02 12:24:00,500708,224010,1,28.99,LAPSED,2015-12-01 00:00:00,N,Product 224010,C,Women
495,2016-01-02 12:24:00,500708,224010,1,28.99,ONE-OFFS,2014-12-01 00:00:00,N,Product 224010,C,Women
495,2016-01-02 12:24:00,500708,224010,1,28.99,ONE-OFFS,2016-01-01 00:00:00,N,Product 224010,C,Women
495,2016-01-02 12:24:00,500708,226629,1,28.99,INACTIVE,2014-01-01 00:00:00,N,Product 226629,C,Make up
495,2016-01-02 12:24:00,500708,226629,1,28.99,INFREQUENT,2016-02-01 00:00:00,Y,Product 226629,C,Make up
495,2016-01-02 12:24:00,500708,226629,1,28.99,LAPSED,2015-12-01 00:00:00,N,Product 226629,C,Make up
495,2016-01-02 12:24:00,500708,226629,1,28.99,ONE-OFFS,2014-12-01 00:00:00,N,Product 226629,C,Make up
495,2016-01-02 12:24:00,500708,226629,1,28.99,ONE-OFFS,2016-01-01 00:00:00,N,Product 226629,C,Make up
495,2016-01-02 12:24:00,500708,261228,1,43.99,INACTIVE,2014-01-01 00:00:00,N,Product 261228,C,Men
495,2016-01-02 12:24:00,500708,261228,1,43.99,INFREQUENT,2016-02-01 00:00:00,Y,Product 261228,C,Men
495,2016-01-02 12:24:00,500708,261228,1,43.99,LAPSED,2015-12-01 00:00:00,N,Product 261228,C,Men
495,2016-01-02 12:24:00,500708,261228,1,43.99,ONE-OFFS,2014-12-01 00:00:00,N,Product 261228,C,Men
495,2016-01-02 12:24:00,500708,261228,1,43.99,ONE-OFFS,2016-01-01 00:00:00,N,Product 261228,C,Men
495,2016-01-02 12:24:00,500708,298592,1,24.99,INACTIVE,2014-01-01 00:00:00,N,Product 298592,C,Make up
495,2016-01-02 12:24:00,500708,298592,1,24.99,INFREQUENT,2016-02-01 00:00:00,Y,Product 298592,C,Make up
495,2016-01-02 12:24:00,500708,298592,1,24.99,LAPSED,2015-12-01 00:00:00,N,Product 298592,C,Make up
495,2016-01-02 12:24:00,500708,298592,1,24.99,ONE-OFFS,2014-12-01 00:00:00,N,Product 298592,C,Make up
495,2016-01-02 12:24:00,500708,298592,1,24.99,ONE-OFFS,2016-01-01 00:00:00,N,Product 298592,C,Make up
495,2016-01-02 12:24:00,500708,450672,1,61.99,INACTIVE,2014-01-01 00:00:00,N,Product 450672,C,Women
495,2016-01-02 12:24:00,500708,450672,1,61.99,INFREQUENT,2016-02-01 00:00:00,Y,Product 450672,C,Women
495,2016-01-02 12:24:00,500708,450672,1,61.99,LAPSED,2015-12-01 00:00:00,N,Product 450672,C,Women
495,2016-01-02 12:24:00,500708,450672,1,61.99,ONE-OFFS,2014-12-01 00:00:00,N,Product 450672,C,Women
495,2016-01-02 12:24:00,500708,450672,1,61.99,ONE-OFFS,2016-01-01 00:00:00,N,Product 450672,C,Women
495,2016-01-02 12:24:00,500708,219803605,1,67.99,INACTIVE,2014-01-01 00:00:00,N,Product 219803605,A,Men
495,2016-01-02 12:24:00,500708,219803605,1,67.99,INFREQUENT,2016-02-01 00:00:00,Y,Product 219803605,A,Men
495,2016-01-02 12:24:00,500708,219803605,1,67.99,LAPSED,2015-12-01 00:00:00,N,Product 219803605,A,Men
495,2016-01-02 12:24:00,500708,219803605,1,67.99,ONE-OFFS,2014-12-01 00:00:00,N,Product 219803605,A,Men
495,2016-01-02 12:24:00,500708,219803605,1,67.99,ONE-OFFS,2016-01-01 00:00:00,N,Product 219803605,A,Men
499,2016-01-02 12:43:00,18043634,94884402,2,2.9,INFREQUENT,2015-04-01 00:00:00,N,Product 94884402,A,Women
499,2016-01-02 12:43:00,18043634,94884402,2,2.9,INFREQUENT,2016-01-01 00:00:00,Y,Product 94884402,A,Women
499,2016-01-02 12:43:00,18043634,94884402,2,2.9,NEW,2014-11-01 00:00:00,N,Product 94884402,A,Women
499,2016-01-02 12:43:00,18043634,94884402,2,2.9,ONE-OFFS,2015-11-01 00:00:00,N,Product 94884402,A,Women
500,2016-01-02 13:07:00,21233549,268780,1,71.99,NEW,2016-02-01 00:00:00,Y,Product 268780,T,Women
501,2016-01-02 13:13:00,2550372,120232663,1,47.59,INFREQUENT,2014-02-01 00:00:00,N,Product 120232663,M,Women
501,2016-01-02 13:13:00,2550372,120232663,1,47.59,INFREQUENT,2014-09-01 00:00:00,N,Product 120232663,M,Women
501,2016-01-02 13:13:00,2550372,120232663,1,47.59,INFREQUENT,2015-04-01 00:00:00,N,Product 120232663,M,Women
501,2016-01-02 13:13:00,2550372,120232663,1,47.59,INFREQUENT,2015-08-01 00:00:00,N,Product 120232663,M,Women
501,2016-01-02 13:13:00,2550372,120232663,1,47.59,INFREQUENT,2015-09-01 00:00:00,N,Product 120232663,M,Women
501,2016-01-02 13:13:00,2550372,120232663,1,47.59,INFREQUENT,2016-01-01 00:00:00,Y,Product 120232663,M,Women
